web_scraper_order,web_scraper_start_url,data,data2,data3,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,image,image2,image3,image4,image5,image6,image7,position,data24,data25,data26
1776263971-9,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Experiencia increíble,JamieBreviews,Gran experiencia con una mejor comida y bebidas servidas! Los cócteles son excelentes y únicos con la comida servida con gran sabor. Gran selección para ambos. Fuimos tarde un lunes por la noche y nos acomodaron. Gran servicio. Lo recomendaría a todo el mundo.,"Thank you so much! 💫 Mondays hit different when you’re with us 😉 So happy you loved the cocktails, the food and the vibe. See you soon for round two 🍸✨",85 contribuciones,Escrita el 19 de febrero de 2026,85,"Londres, Reino Unido",Bestial b,Escrita el 26 de febrero de 2026,,,,,,,,Leer más,Leer más,0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/75/a8/74/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/75/a8/75/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-10,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,BESTIAL ... sin duda incondicional,LORENA C,"Puntuamos muy alto experiencia comida y trato especialmente el de LiLi nuestra camarera atenta para cada detalle, incluso a la hora de pagar
Mil gracias repetiremis",¡Gracias infinitas! 🖤 LiLi es pura magia y detalles ✨ Aquí os esperamos para la próxima experiencia… que sea aún más Bestial 😈🍸,7 contribuciones,Escrita el 18 de febrero de 2026,7,7 contribuciones,Bestial b,Escrita el 26 de febrero de 2026,,,,,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,Leer más,0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/75/1b/e1/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/75/1b/e2/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-11,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Buenísima experiencia,Ana D,"Genial la experiencia, nos atendió Ernesto y excelente servicio!!",¡Gracias de corazón! 💫 Ernesto siempre jugando en primera división 😎 Os esperamos para repetir la jugada… ¡y ganar por goleada! 🍸✨,1 contribución,Escrita el 18 de febrero de 2026,1,1 contribución,Bestial b,Escrita el 26 de febrero de 2026,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,Leer más,Leer más,0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Espectacular,Hurko14,"Desde el principio la atención es increíble, la comida esta muy buena, pedimos 4 platos para dos personas y la verdad que llenan. Las bravas merecen mucho la pena y las croquetas junto a la Burrata son dos platos que no pueden faltar.
Issam estuvo pendiente de nosotros con una atención de 10. Repetiremos sin duda. Ambiente y decoración de 10",¡Mil gracias! 😍 Issam es puro 10 y nos encanta que lo hayáis sentido así ✨ Aquí os guardamos mesa para la próxima ronda bestial 😈🍸,3 contribuciones,Escrita el 18 de febrero de 2026,3,3 contribuciones,Bestial b,Escrita el 26 de febrero de 2026,Calidad/precio,Ambiente,Servicio,Comida,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,Leer más,0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/24/default-avatar-2020-60.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Comida muy rica.,Sara p,"La comida estaba muy rica, el precio caro pero el lugar es muy diferente.",¡Gracias por venir! 💫 Prometemos que el sabor y la experiencia valgan cada céntimo 😉 Aquí te esperamos para otra visita diferente y muy Bestial 😈🍸,3 contribuciones,Escrita el 17 de febrero de 2026,3,3 contribuciones,Bestial b,Escrita el 26 de febrero de 2026,Calidad/precio,Ambiente,Servicio,Comida,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,Leer más,0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,¡BESTIAL ES MUY POCO DECIR!,Dani M,"Maravillosa experiencia en todos los aspectos: comida exquisita, decoración sublime, musica en directo a un volúmen perfecto y Ernesto, el profesional que nos atendió y cuidó en todo momento, pues, un 20 o un 30 o un 50 para él.

Mil gracias, por haber hecho esta velada inolvidable.","¡WOW! 😈🔥 Si BESTIAL se queda corto… vamos por LEGENDARIO ✨ Ernesto ya está flotando con ese 50 😎 Gracias por vivirlo así, os esperamos para otra noche inolvidable 🍸🎶",27 contribuciones,Escrita el 13 de febrero de 2026,27,"Costa del Silencio, España",Bestial b,Escrita el 26 de febrero de 2026,,,,,,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,Leer más,0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/71/51/07/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/71/51/08/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263971-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,"Bueno para fotos, malo para comida",Speak Real,"Bueno para instagramers y para presumir en las redes sociales. Mala comida. 
El lugar está bien si no sufres ningún tipo de convulsiones ya que los colores y la luz podrían afectarte. Bonita actuación en vivo. 
Servicio lento, mala comida, todos saben igual con el aderezo picante que añaden y definitivamente sobreprecio. 
Aunque se ve bien en las redes sociales. Pero si tienes hambre y buscas buena comida, no vengas aquí.","Thanks for sharing your experience 💛 We’re sorry we didn’t hit the mark for you. Our concept mixes visual impact with bold flavors, but we understand it’s not for everyone. We’ll take your feedback on service and food seriously. If you ever decide to give us another try, we’d love the chance to change your mind ✨",1 contribución,Escrita el 13 de febrero de 2026,1,"Madrid, España",Bestial b,Escrita el 26 de febrero de 2026,Calidad/precio,Ambiente,Servicio,Comida,,,,Leer más,Leer más,0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,,,,,
1776263956-1,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,La camarera Tati un encanto,Ana J,Una experiencia súper agradable y la camarera Tati un amor y un trato excepcional así da gusto que te atiendan!!,¡Gracias! Tati en modo love total 😏✨ ¡Os esperamos pronto! 🍸💖,1 contribución,1,Escrita el 15 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",1 contribución,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-2,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,"Hermoso lugar, pero...",Rachele C,"El ambiente era precioso, pero es una pena que después de comer la ensalada de 18 € con camarones, crutones y mayonesa, me intoxicé por alimentos. Creo que los camarones habían ido mal, pero en general, la ensalada era horrible.",Thanks for your feedback. We’re really sorry to hear this 😔 We’ll review it with the team to ensure everything is handled properly.,1 contribución,1,Escrita el 8 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,Traducir respuesta,Calidad/precio,Ambiente,Servicio,Comida,Mostrar original,,1 contribución,,,,Traducido automáticamente,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/a1/22/d8/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/a1/22/d9/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-3,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Decepción . Restaurante con dos zonas,Inmaculada L,"Desilusión por ubicarme en una zona donde veía la barra desde las alturas  de la entrada trasera del restaurante . Cuando reservas no avisan de esto , tendrían que indicar que hay dos zonas . La sala principal del restaurante solo la vi para entrar y para salir . Nos ubicaron en una zona , donde teníamos que subir por una escaleras y mi vista era la barra del restaurante de la entrada trasera , aunque no era fea , no es la parte principal , ni la de uf anuncian en sus fotos . Solo había mesas para dos . El servicio fue muy bueno y la comida estuvo bien",Gracias por el feedback. Tomamos nota de la zona 👀 Nos alegra el servicio y lo revisamos para mejorar la experiencia 😔,8 contribuciones,8,Escrita el 8 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",8 contribuciones,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-4,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Excepcional,sheilarm11,"Nos ha encantado tanto la decoración, comida, y el trato recibido por Ionut. Volveremos",¡Gracias! Ionuț en modo excepcional 😎✨ ¡Os esperamos pronto! 🍸🎉,1 contribución,1,Escrita el 7 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,,Calidad/precio,Ambiente,Servicio,Comida,,,"Madrid, España","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/9e/20/c9/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/9e/20/c8/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/9e/20/c6/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/9e/20/c7/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-5,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Bestial experiencia,Elisabeth M,El local es increíble y todo un espectáculo. El personal amable y la relación calidad-precio muy buena. Disfrutamos muchísimo. En el hilo musical se repitió bastantes veces una misma canción.. pero cuando sonaba la música en directo todo compensaba. Repetiremos!,¡Gracias! Tomamos nota del playlist 👀🎶 ¡Os esperamos para otra experiencia bestial! 😏🍸💥,21 contribuciones,21,Escrita el 3 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.","Lleida, España","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ca/bb/9d/caption.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-6,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Comida en pareja,pancho g,"Sitio increíble, muy buena comida y la atención de Ernesto un 10.

Muy recomendable.",¡Gracias! Ernesto en modo pareja perfecta 😏✨ ¡Os esperamos pronto! 🍸💖,4 contribuciones,4,Escrita el 1 de marzo de 2026,Bestial b,Escrita el 24 de marzo de 2026,,Calidad/precio,Ambiente,Servicio,Comida,,,4 contribuciones,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.","Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/93/00/61/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/93/00/5f/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/93/00/60/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-7,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Lugar y decoración increíble,Gema G,"Comida excelente, de casa, bien presentada pero un poco cara
El jefe de barra Félix, muy majo y te aconseja y te hace el cóctel a tu gusto, una maravilla 
Issam encantador, muy agradable 

Repetiremos seguro",¡Gracias! Ernesto en modo pareja perfecta 😏✨ ¡Os esperamos pronto! 🍸💖,141 contribuciones,141,Escrita el 28 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,,"Madrid, España","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/90/02/ba/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/90/02/b9/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/90/02/b7/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/90/02/b8/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/3e/64/80/gema-g.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-8,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Maravilloso,Xisco M,"Hemos pasado una maravillosa noche, y gracias a Ernesto y Ainara, que nos han tratado de maravilla, hemos podido disfrutar de una cena muy agradable en un ambiente inmejorable.",¡Gracias! Ernesto y Ainara en modo maravilla 😎✨ ¡Os esperamos pronto! 🍸🎉,1 contribución,1,Escrita el 28 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,Calidad/precio,Ambiente,Servicio,Comida,,,1 contribución,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-9,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Genial. No teníamos reservado pero nos hicieron un hueco en la barra y genial nos atendieron de maravilla Issan un encan,Fatima G,Genial. No teníamos reservado pero nos hicieron un hueco en la barra y genial nos atendieron de maravilla Issan un encanto en todo momento pendiente de nosotras. Hay q volver,¡Gracias! Issan ya está haciendo magia en la barra 😏✨ ¡Os esperamos para la próxima! 🍸💥,1 contribución,1,Escrita el 27 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,Calidad/precio,Ambiente,Servicio,Comida,,,1 contribución,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-10,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Decepcionante,Will S,"Fui con mi pareja porque pasamos delante y nos encanto la decoración y el tema del bar, la chica de la puerta nos indicó que estaban llenos pero nos podíamos beber un cocktail de pie en la barra, lo cual no nos importo.
Después de estar esperando mas de 10 min y ademas de preguntar al chico de la barra que a quien le podiamos ordenar el cocktail? nos dijo que ya alguien nos atendería, al final nos  fuimos del lugar sin que nadie siquiera nos hablara.
Una pena pero por los precios que tienen deberían tener un mejor servicio al cliente.",Gracias por el feedback. Sentimos la espera y la falta de atención 😔 Lo revisamos con el equipo para mejorar.,9 contribuciones,9,Escrita el 27 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,,9 contribuciones,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8f/5e/71/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8f/5e/72/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-11,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Experiencia perfecta,Pili J,"Un restaurante con una decoración espectacular,parecía q estabas dentro del oceano, la atencion que tuvimos en la entrada perfecta y los camareros de 10...la comida calidad precio muy bien,por poner una pega el tiramisú no gustó mucho..repetiremos.",¡Gracias! Nos encanta ese viaje bajo el mar 😏🌊 Tomamos nota del tiramisú 👀 ¡Os esperamos para repetir! 🍸✨,7 contribuciones,7,Escrita el 26 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",7 contribuciones,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Agradable experiencia en familia,Alba L,"Muy buena atención. 
Comida rica .

Ambiente chulo. La decoración muy agradable y exótica.",¡Gracias! Plan en familia aprobado 😏✨ ¡Os esperamos pronto! 🍸🎉,3 contribuciones,3,Escrita el 26 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,,"Madrid, España","Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/98/a5/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/98/a3/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/98/a4/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Expeeiq excelente,Angeles A,La comida buenísima .La atención excelente sobre todo .Ernesto e Issan maravillosos.,¡Gracias! Ernesto e Issan en modo dúo top 😎✨ ¡Os esperamos pronto! 🍸🎉,2 contribuciones,2,Escrita el 26 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",2 contribuciones,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/32/default-avatar-2020-12.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,Punto fresco,steven p,Gran ambiente y precios razonables,"Thanks! Cool vibes, better times 😏✨ See you soon 🍸💥",8 contribuciones,8,Escrita el 26 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,Traducir respuesta,Calidad/precio,Ambiente,Servicio,Comida,Mostrar original,,8 contribuciones,,,,Traducido automáticamente,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/95/2b/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/95/2a/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/95/28/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/8c/95/29/caption.jpg?w=300&h=300&s=1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
1776263956-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d27524524-Reviews-Bestial_By_Rosi_La_Loca-Madrid.html,¡Debo irme!,RA,Ernesto era un camarero encantador y respondió a todas mis preguntas. Me dejó tiempo para decidir qué comer. El espacio es tan único y llamativo que te encuentras curiosamente mirando a tu alrededor y en total caramelo ocular a tu alrededor. ¡Súper hermosa! Una experiencia tan fabulosa ce.,Thank you! Ernesto in full charm mode 😏✨ See you soon for another eye-candy experience 🍸💥,3 contribuciones,3,Escrita el 26 de febrero de 2026,Bestial b,Escrita el 24 de marzo de 2026,Traducir respuesta,Calidad/precio,Ambiente,Servicio,Comida,Mostrar original,,3 contribuciones,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Traducido automáticamente,"Esta respuesta es la opinión subjetiva del representante de la dirección, no de Tripadvisor LLC.",,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg?w=100&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/07/cf/94/bestial-b.jpg?w=100&h=-1&s=1,,,Leer más,Leer más,0.0
